2017-10-31T05:00:00.000-04:00,0.032105337127289746,0.8886994383810611,0.07639044936055715,0.0952825835654826,6158.76
2017-10-31T06:00:00.000-04:00,0.035658141252999,0.8620461637592286,0.10166999386740862,0.1308074225757285,6105.9
2017-10-31T07:00:00.000-04:00,0.034355602204467824,0.8648392492043283,0.09941266549954667,0.13034286621825805,6094.36
2017-10-31T08:00:00.000-04:00,0.03620235318865846,0.8790611768294784,0.08473647064145874,0.11057558745803202,6125.13
2017-10-31T09:00:00.000-04:00,0.04383754972923398,0.8627526715791514,0.09285047769069069,0.10886076371645646,6165.0
2017-10-31T10:00:00.000-04:00,0.03972200593368921,0.8550445680166685,0.10467688009599457,0.12727448425170107,6170.77
2017-10-31T11:00:00.000-04:00,0.03483409700730375,0.8583791343613738,0.10576997451465245,0.15255241703725497,6233.74
2017-10-31T12:00:00.000-04:00,0.03364946977338658,0.8749836070917496,0.09088090649135087,0.11808524570870595,6201.03
2017-10-31T13:00:00.000-04:00,0.03549807124315696,0.8619554217823371,0.1012648949012371,0.13334286279347235,6332.34
2017-10-31T14:00:00.000-04:00,0.03653308723796363,0.8571441048467804,0.10531508224569874,0.13093023177087407,6363.13
2017-10-31T15:00:00.000-04:00,0.027674532999653615,0.9004851527387531,0.07125113087696194,0.09383994072031014,6365.16
2017-10-31T16:00:00.000-04:00,0.035368052874482823,0.8894048996780416,0.07441004560765734,0.07720176992802193,6364.78
2017-10-31T17:00:00.000-04:00,0.040585021786230614,0.8806690189884813,0.07783155038362616,0.07348110631571295,6361.79
2017-10-31T18:00:00.000-04:00,0.043377426934387286,0.8580701532078135,0.0972648202686337,0.11152340170987377,6335.64
2017-10-31T19:00:00.000-04:00,0.04644919770083042,0.8573051099524354,0.09481283400785477,0.10599227612190705,6341.15
2017-10-31T20:00:00.000-04:00,0.03525349426910451,0.8650231889414742,0.09911753505165423,0.13542077544333445,6370.08
2017-10-31T21:00:00.000-04:00,0.048635392379830396,0.848132887696583,0.103237395839321,0.11325893217203314,6393.26
2017-10-31T22:00:00.000-04:00,0.039295519239787184,0.8417884064984016,0.11821052630910196,0.1404299784377535,6383.94
2017-10-31T23:00:00.000-04:00,0.041406693626107105,0.8436162242047264,0.11461658780684944,0.13271978941179266,6448.36
2017-11-01T00:00:00.000-04:00,0.04337941865693003,0.8523655481853207,0.10112885921626816,0.11219888121406371,6376.49
2017-11-01T01:00:00.000-04:00,0.04265287705917218,0.8543461721976825,0.09920494538464832,0.11144945304176522,6405.67
2017-11-01T02:00:00.000-04:00,0.039397584607347776,0.864853140078305,0.09478985485823258,0.10197685939228333,6419.6
2017-11-01T03:00:00.000-04:00,0.04779771159081219,0.853628833343017,0.09675331815258861,0.09340951917160226,6426.88
2017-11-01T04:00:00.000-04:00,0.03700710160602372,0.8638854859883766,0.09911717726285596,0.11430319545072735,6365.63
2017-11-01T05:00:00.000-04:00,0.03276628351117345,0.8648036385233375,0.10243869730239284,0.14231211477819244,6399.43
2017-11-01T06:00:00.000-04:00,0.03905760134878983,0.8615231346532464,0.09943153919358373,0.12500991327890368,6400.97
2017-11-01T07:00:00.000-04:00,0.036049710433843855,0.8570168919170915,0.10692760630953035,0.14121235436921703,6392.6
2017-11-01T08:00:00.000-04:00,0.03624675294609239,0.86219191914599,0.1015670998322098,0.13343366921241895,6446.61
2017-11-01T09:00:00.000-04:00,0.03530592811005758,0.8483124190158836,0.10512721766961544,0.1296980959060632,6541.77
2017-11-01T10:00:00.000-04:00,0.032639466671849665,0.8770878779369038,0.0898850529526626,0.1150129458925655,6584.45
2017-11-01T11:00:00.000-04:00,0.038863807339302885,0.8798080775268614,0.08069818411617258,0.08663074421983867,6568.0
2017-11-01T12:00:00.000-04:00,0.040701200735657216,0.8745006980242859,0.08424378678106922,0.08697349853143699,6509.08
2017-11-01T13:00:00.000-04:00,0.03771757757073843,0.8528245195064094,0.10945583466699063,0.1398647849380618,6484.66
2017-11-01T14:00:00.000-04:00,0.03514363585432403,0.8618242028673198,0.10275879007418691,0.13294818557996982,6547.65
2017-11-01T15:00:00.000-04:00,0.04101881585854421,0.8614925285301356,0.09749335939745978,0.10667694928761706,6556.74
2017-11-01T16:00:00.000-04:00,0.03990337180791869,0.8588395563556371,0.09990359855085294,0.11648465648696457,6587.46
2017-11-01T17:00:00.000-04:00,0.038401639497998824,0.851712899370966,0.10856622104501679,0.1467084545554801,6604.57
2017-11-01T18:00:00.000-04:00,0.051966877499776805,0.8416875360193733,0.10615087097834153,0.08083901968814051,6585.55
2017-11-01T19:00:00.000-04:00,0.051902158424365435,0.8324681048055919,0.11371031119008002,0.10863863304302061,6615.47
2017-11-01T20:00:00.000-04:00,0.04343228304069978,0.8491563608447376,0.10693288418032643,0.11596030739151947,6568.12
2017-11-01T21:00:00.000-04:00,0.03254085515322708,0.8549757711748612,0.11201448915813852,0.13790301631548776,6587.57
2017-11-01T22:00:00.000-04:00,0.03390207154366128,0.8643440943645283,0.10175625512359891,0.1252556094117533,6663.25
2017-11-01T23:00:00.000-04:00,0.03735025821342355,0.8591939184816829,0.10346041300039625,0.12204655721074059,6743.06
2017-11-02T00:00:00.000-04:00,0.03609916411445477,0.8561605641360103,0.10773825276998492,0.1348909477921875,6827.61
2017-11-02T01:00:00.000-04:00,0.04416220278125979,0.8491193973301946,0.10646733397405796,0.10552695793658029,6835.46
2017-11-02T02:00:00.000-04:00,0.0371185715771502,0.8655290471585024,0.09711857137758108,0.10651354711946277,6814.19
